content,label
"Whiner!... You try to prevent people from doing their job just because they're trying to remove their own words from a talk page!... That's petty!... I was just doing my job and just because you son of a bitch got insulted you blocked me, huh? Never mind, I never intended to keep talking to you. Well, apparently you don't like to delete things!... Maybe you like to be insulted or ass kicked!...",1
"SmallThingy.... 

... are you gay?

Do you frequent the Hellfire Club?

Do you shake your little tusch on the catwalk?",1
"Martyman is a sad little man with no penis and he enjoys sucking penis. 

 is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Desperado RSVP profile  is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Desperado RSVP profile  is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Desperado RSVP profile  is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Desperado RSVP profile  is a sad little man with no penis and he enjoys sucking penis. Love your profile Mr Martin Conway. Desperado RSVP profile",1
"How do you get semen stains off jeans?
How do you get semen stains off jeans? - Tim, 20 July, 2009",0
"""
Hitomi Kobayashi
Note that not only has the fair use image in the BLP infobox been removed (currently approved practice, I believe, though the image adhered to """"policy"""" when it was originally uploaded), now fair use images of film posters/video covers in sections on those films/videos have been removed as """"decorative"""", even though they still fit current """"policy"""" (or at least """"policy"""" last I checked). Unless all film posters are removed from all articles on films, this is a biased removal. Not that I give a fuck, of course, because I've seen this kind of shit go on and on and on here, and it is one of the reasons I have come to the realisation that it is a complete waste of time to contribute content here. Wikipedia is only a place to chat and troll. I just mention this to you because you seem to be one of the few Admins who does seem to give a fuck, occasionally.   """,0
"Yeah, my bad MikeWazowski. No, not a bastard, but a d-bag.",0
"THE ONLY PROBLEM WITH THE HOLOCAUST IS THAT SOME JEWS SURVIVED
Other than that it was awesome!!!!",0
"I think it means: Me Turk man, me vill rape bad woomen, me vill teach dem a lesson, me vill cover der faces in gauze. me vill beat dose harlots up! S",0
"""

This is your comment found above """". Even if one accepted your crackpot notion that the regional Fed banks are private,"""". Go back to your village retard, because the regional banks are in fact private. It misses you. HMMMMMM! On second thought NO it doesn't! Nobody would ever miss you!71.174.141.4  """,0
"Hello? stop avoiding my question and i wil keep doing this untill u give me a straight forward answer 
also, you should be stripped form ur adminship due to the fact that from what i am seeing, you have been very corrupt. However, that is just a personal opinion. Basically what i am asking for is for you to answer my question yet you keep dodging it as if you are hiding something or you don't really care for wikipedia any more",0
"Fuck You. Why don't you suck a turd out of my asshole! You think you can handle that, dumbfuck? eh?",1
"Block Me! I DARE YOU 

Hey, don't tell me what I can and can't do, go ahead and block me, cause if you do, I will have this whole damn website shut down for good. So try me!!!    Wweppvguy",0
"Hey 

SUCK MY BALLZ BITCH",1
This guy is a sickening pervert.,1
""", 15 August 2013 (UTC)
How can you write such putrid filth without taking a shower afterwards?! You insist on ignoring conclusive archaeological evidence (Cyrus Cylinder), continue to talk out of both sides of your mouth and, ridiculously enough, can't do simple arithmetic! Seriously, do us all a favor and take a powder! talk 01:05""",0
"Pathetic 

You know, I know this doesn't make much of a contribution to the article butWHY ARE PEOPLE SO DOGGONE IRRATIONAL?!! My mom hated, absolutely hated video games and she refused to let me get even a real-time strategy! She said video games are such a waste of time that it's evil and that people who play any kind of digital game are turned into zombies! It makes me so mad how people take their anti-video game sentiment to this extreme! What the heck is wrong with video games? Why are they considered a waste of time? They are NOT a waste of time (at least not games that aren't related to Grand Theft Auto or some game like that)!! My parents wouldn't even let me play fifteen minutes worth a day! IT'S SO DOGGONE IRRITATING! I can't even see much of a difference between them and board games! Good grief! Tell me, what purpose does this controversy serve except to try to get rid of the violence and sexual stuff (of which I dissaprove, but my mom didn't care whether or not they had that, she wouldn't let us play)?",0
"""
What a dumbass you are """"SlimVirgin"""" (which makes me realise that you are obviously a fat slapper).  I *DO* stay within the rules, it's you who makes up their own.  (talk) """,1
bomb is going to blow in your country go save your country,0
You won't find any creditable citations because such claim is a load of racist horse shit.,0
-Havnt you got anything better to do with your camera than take picrures of wasteland and ragweed? Im nominating you as a Wikipedia asshole...Good luck with those vandals you sorry bastard....,1
"this user is another dlckhead admin like some of the others 

why are most of the admins and users here real dlkheads?",0
"fuck you 

i hate you why do you delete pages do you have a life are you gay if you make the page marring manz you hall be cool however at the moment you are gay",1
I don't care. Asshole!,0
"""

YOUR MOM IS SO FAT, SHE GETS CASHBACK WHEN SHE ORDERS AT BURGER KING!

YOUR MOM IS SO UPPER MIDDLE CLASS THAT SHE DOESN'T RECYCLE FLOSS!

YOUR MOMS FAT CUNT IS SO JUICY WHEN I CRAMMED MY HUGE COCK INTO IT SHE SAID """"THANKS"""" D

DICKSUCKER D""",1
"To Ymblanter 

Eat my dick asshole, there's no way to contribute when this user - Ymblanter is misusing his powers.
Meet me irl so I can educate you, stupid mongoloid",1
"YOURE A FRREAKING JEW, AND PLEAZE COMMIT SUICIDE.",1
"history of north korean aggression to south korea 

Are you korean? do you not understand the topic? im so sick and tired of you trying to act like you know whats best or whats black and white. that article is NOT a personal attack. it merely aims to list the chronical events of north korean aggression to the south. so if you dont know squat about korean history, or dont speak the language, i ask you to STFU and stop spending so much time on wikipedia.",0
"I'M GETTING ANGRY AT YOU!!!!!!!!!
YOU ARE GETTING CLOSE TO BE BLOCKED FROM EDITING!!!!",0
ONLY A NEONAZI QUACK WOULD INSIST ON AN ARYAN-TAINTED VIEW OF PIE AS A SINGLE LANGUAGE WITH A SINGLE PEOPLE. Romantic notion but obviously not science. 50.72.139.25,0
"""
Listen here, for the second time, HOW THE F. DID THIS Frequent mention has been made of the Moldavian Soviet Republic.(THAT IS THE GOD DAMMNED 20th CENTURY!!!) It is not generally known that the lower Dniester is an almost purely Roumanian stream.  TRANSFORMED ITSELF INTO THIS Charles Upson Clark, claims that the lower Dniester, in 1792 was """"an almost purely Romanian stream"""" ??????????????? AM I A CRETIN OR WHAT????????? DO I SUFFER FROM SOME MENTAL ILLNESS, AND CAN`T USE SIMPLE LOGIC OR WHAT??????? TELL ME!! IS IT ME?????? TELL ME, AND I`ll LEAVE ALL OF YOU ALONE! GOD!!!!!  """,0
chances ? I have had no chances. I will admit that my vandalism was imature and childish. However I can still edit with my user account. One contribution has been up for almost two months. I finally read about how to edit wikipedia and I understand how much vandalism is a pain in the ass !,0
"""

amir, are you crazy? no ukrainian speakers in israel?
you wrote that you know some hungarian/polish/german speakers in israel.
but it doesnt mean that they are 1% of the population!
they have to be """"""""Significant communities in...""""""""
and unfortunately there are no such communities.

STOP changing it! """,0
NO!! im not gunna sign my posts you ass!!!!  FUCK YEAH SEAKING!!!!!!,1
""":::What do you mean, """"mind your language""""?  He/she didn't say anything untoward.  You strike me as someone who's into dog-fucking.

""",0
"""

 Please quit Wikipedia 

Your idea to convert individual articles on UFC events to one large omnibus page was terrible.  You're a tyrant.  I am escalating this issue and am also seeking to have your account suspended.  — Preceding unsigned comment added by 98.201.95.47   

 """"Comcast User From Houston"""" 

You were clearly trying to personally intimidate me by calling out these details on my talk page. By doing so you violated Section 4 of  Wikipedia's Terms of Use.

http://wikimediafoundation.org/wiki/Terms_of_Use#4._Refraining_from_Certain_Activities  — Preceding unsigned comment added by 98.201.95.47   """,0
so wut u got asaulted boo hoo u probly luved gettin fuked in the ass by 2 hott gays,1
"Okay, so anal sex is as widely unaccepted and disgusting and evil as animal abuse and animal murder? I don't understand how you can put anal sex into the same category of things we may not like as pedophilia and rape. This smacks of a strong homophobic stance to me, and with a username being questionably based on a homophobic slur, I come to the conclusion that 2 plus 2 equals 4. 24.28.70.129",0
"asshole 

hey bitchh.. dont tell me wat to do!!",1
"Blink 182

You ahve 3 Blink 182 CD's???? WOW I have 24 motherfucker.  So I do know what I am talking about.",1
"""

My RFA

Thank you!
Thank you for supporting / opposing / vandalising my RFA! The result was 71/3/0 and so I am now still a normal user / an administrator / indefinitely banned. Your constructive criticism / support / foulmouthed abuse has given me something to think about / helped me immensely / turned me into a nervous wreck. If there's any way I can help you in return, please ask someone else / suffer and die / drop me a line!  (talk) Dear Mr Blanning, thank you for choosing the ACME Auto-thanker! Simply strike out the phrases that do not apply and tear off this strip at the indicated line to give all your supporters and detractors the personalised response they so richly deserve. N.B: DO NOT FORGET TO TEAR THIS BIT OFF, MORON!""",0
